-2.0;NaN
-1.8;NaN
-1.6;NaN
-1.4000000000000001;NaN
-1.2000000000000002;NaN
-1.0000000000000002;NaN
-0.8000000000000003;NaN
-0.6000000000000003;NaN
-0.4000000000000003;NaN
-0.2000000000000003;NaN
-2.7755575615628914E-16;NaN
0.19999999999999973;-1.6052101054623118
0.39999999999999974;-0.9155510114742864
0.5999999999999998;-0.5104640000000004
0.7999999999999998;-0.2230666666666669
0.9999999999999998;-2.220446049250313E-16
1.1999999999999997;0.1822666666666664
1.3999999999999997;0.33629866666666647
1.5999999999999996;0.46979064795428543
1.7999999999999996;0.5883562887301358
1.9999999999999996;0.7216953797836148
2.1999999999999997;0.787516700222798
2.4;0.8744882662034505
2.6;0.9545014814399374
2.8000000000000003;1.028587036418931
3.0000000000000004;1.0975624902092753
3.2000000000000006;1.1614975598945758
3.400000000000001;1.2221560829041629
3.600000000000001;1.2793443012794374
3.800000000000001;1.3327547335984615
4.000000000000001;1.384128265026082
4.200000000000001;1.4329879584377248
4.400000000000001;1.4795687761016592
4.600000000000001;1.5234003380773888
4.800000000000002;1.5652308103029204
5.000000000000002;1.6052101054623107
5.200000000000002;1.6434711157037278
5.400000000000002;1.6801323697173354
5.600000000000002;1.715300177525207
5.8000000000000025;1.7490703758771358
6.000000000000003;1.7815297599101756
6.200000000000003;1.81275726653733
6.400000000000003;1.8428249599464883
6.600000000000003;1.8717988582430425
6.800000000000003;1.8997396316765396
7.0000000000000036;1.9267031963435233
7.200000000000004;1.9527412222382603
7.400000000000004;1.9779015706512038
7.600000000000004;2.0022286729114573
7.800000000000004;2.02576386012623
8.000000000000004;2.0485456517317897
8.200000000000003;2.0706100092197888
8.400000000000002;2.0919905602520914
8.600000000000001;2.112718797459107
8.8;2.132824255480357
9.0;2.1523346692121876
9.2;2.1712761157461875
9.399999999999999;2.1896731420895628
9.599999999999998;2.2075488804373555
9.799999999999997;2.224925152501805
9.999999999999996;2.2418225641851444
